"","Country","Region","Happiness.Rank","Happiness.Score","Standard.Error","Economy..GDP.per.Capita.","Family","Health..Life.Expectancy.","Freedom","Trust..Government.Corruption.","Generosity","Dystopia.Residual","year","mean","Lower.Confidence.Interval","Upper.Confidence.Interval","Logged.GDP.per.capita","Healthy.life.expectancy","Ladder.score.in.Dystopia","Explained.by..Log.GDP.per.capita","Explained.by..Social.support","Explained.by..Healthy.life.expectancy","Explained.by..Freedom.to.make.life.choices","Explained.by..Generosity","Explained.by..Perceptions.of.corruption"
"762","Egypt",NA,137,4.166,NA,0.913,1.039,0.644,0.241,0.067,0.076,NA,2019,5.40709615384615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"763","Zambia",NA,138,4.107,NA,0.578,1.058,0.426,0.431,0.087,0.247,NA,2019,5.40709615384615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"764","Togo",NA,139,4.085,NA,0.275,0.572,0.41,0.293,0.085,0.177,NA,2019,5.40709615384615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"765","India",NA,140,4.015,NA,0.755,0.765,0.588,0.498,0.085,0.2,NA,2019,5.40709615384615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"766","Liberia",NA,141,3.975,NA,0.073,0.922,0.443,0.37,0.033,0.233,NA,2019,5.40709615384615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"767","Comoros",NA,142,3.973,NA,0.274,0.757,0.505,0.142,0.078,0.275,NA,2019,5.40709615384615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"768","Madagascar",NA,143,3.933,NA,0.274,0.916,0.555,0.148,0.041,0.169,NA,2019,5.40709615384615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"769","Lesotho",NA,144,3.802,NA,0.489,1.169,0.168,0.359,0.093,0.107,NA,2019,5.40709615384615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"770","Burundi",NA,145,3.775,NA,0.046,0.447,0.38,0.22,0.18,0.176,NA,2019,5.40709615384615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"771","Zimbabwe",NA,146,3.663,NA,0.366,1.114,0.433,0.361,0.089,0.151,NA,2019,5.40709615384615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"772","Haiti",NA,147,3.597,NA,0.323,0.688,0.449,0.026,0.11,0.419,NA,2019,5.40709615384615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"773","Botswana",NA,148,3.488,NA,1.041,1.145,0.538,0.455,0.1,0.025,NA,2019,5.40709615384615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"774","Syria",NA,149,3.462,NA,0.619,0.378,0.44,0.013,0.141,0.331,NA,2019,5.40709615384615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"775","Malawi",NA,150,3.41,NA,0.191,0.56,0.495,0.443,0.089,0.218,NA,2019,5.40709615384615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"776","Yemen",NA,151,3.38,NA,0.287,1.163,0.463,0.143,0.077,0.108,NA,2019,5.40709615384615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"777","Rwanda",NA,152,3.334,NA,0.359,0.711,0.614,0.555,0.411,0.217,NA,2019,5.40709615384615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"778","Tanzania",NA,153,3.231,NA,0.476,0.885,0.499,0.417,0.147,0.276,NA,2019,5.40709615384615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"779","Afghanistan",NA,154,3.203,NA,0.35,0.517,0.361,0,0.025,0.158,NA,2019,5.40709615384615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"780","Central African Republic",NA,155,3.083,NA,0.026,0,0.105,0.225,0.035,0.235,NA,2019,5.40709615384615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"781","South Sudan",NA,156,2.853,NA,0.306,0.575,0.295,0.01,0.091,0.202,NA,2019,5.40709615384615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"782","Finland","Western Europe",NA,7.808700085,0.031156305,NA,0.954329729,NA,0.949172199,0.195444584,-0.059482019,2.762835026,2020,5.47323986284967,7.747633934,7.869766235,10.63926697,71.9008255,1.972316742,1.285189509,1.499525905,0.961271405,0.66231674,0.159670442,0.477857262
"783","Denmark","Western Europe",NA,7.645599842,0.033492286,NA,0.955990791,NA,0.951444268,0.168489456,0.066201776,2.432740688,2020,5.47323986284967,7.579955101,7.711244583,10.77400112,72.40250397,1.972316742,1.326948524,1.503449202,0.979332566,0.665039897,0.242793396,0.495260328
"784","Switzerland","Western Europe",NA,7.559899807,0.035014171,NA,0.942846596,NA,0.921336651,0.303728431,0.105911039,2.35026741,2020,5.47323986284967,7.491271973,7.628527641,10.97993279,74.10244751,1.972316742,1.39077425,1.472403407,1.040533185,0.62895447,0.269055754,0.407945901
"785","Iceland","Western Europe",NA,7.504499912,0.059615862,NA,0.974669576,NA,0.948891878,0.711709738,0.246944219,2.460688114,2020,5.47323986284967,7.387652874,7.621346951,10.77255917,73,1.972316742,1.326501608,1.547567487,1.000843406,0.661980748,0.362330228,0.144540772
"786","Norway","Western Europe",NA,7.487999916,0.034837384,NA,0.952486575,NA,0.955750287,0.263218194,0.13453263,2.168266296,2020,5.47323986284967,7.419718742,7.55628109,11.08780384,73.20078278,1.972316742,1.42420733,1.495172501,1.008071899,0.670200884,0.287985086,0.434100568
"787","Netherlands","Western Europe",NA,7.448900223,0.02779175,NA,0.93913883,NA,0.908547819,0.364717126,0.20761244,2.352117062,2020,5.47323986284967,7.394428253,7.503372192,10.81271172,72.30091858,1.972316742,1.338946342,1.463645935,0.975675344,0.61362648,0.336317569,0.368569762
"788","Sweden","Western Europe",NA,7.353499889,0.036234196,NA,0.926311195,NA,0.939144194,0.250880182,0.111614622,2.246299267,2020,5.47323986284967,7.282480717,7.424519062,10.75879383,72.60076904,1.972316742,1.322235227,1.433347702,0.986470461,0.650297701,0.272827893,0.442066371
"789","New Zealand","North America and ANZ",NA,7.299600124,0.039465468,NA,0.949118972,NA,0.936217487,0.22113885,0.191598073,2.128108025,2020,5.47323986284967,7.222247601,7.376952648,10.50094318,73.20262909,1.972316742,1.242317915,1.48721838,1.008138299,0.646789908,0.325726211,0.461268276
"790","Austria","Western Europe",NA,7.294199944,0.033365164,NA,0.928045869,NA,0.899989486,0.499954879,0.085429221,2.398446083,2020,5.47323986284967,7.228804111,7.359595776,10.7428236,73.00250244,1.972316742,1.317285538,1.437444925,1.000933528,0.603368878,0.255509764,0.281256139
"791","Luxembourg","Western Europe",NA,7.237500191,0.030851794,NA,0.906912208,NA,0.90563643,0.367084295,-0.004620588,2.153700352,2020,5.47323986284967,7.177030563,7.297969818,11.45068073,72.59999847,1.972316742,1.536676049,1.387528419,0.986442685,0.610137045,0.19595392,0.367041469
"792","Canada","North America and ANZ",NA,7.23210001,0.04040546,NA,0.927176654,NA,0.933913231,0.390843362,0.124770768,2.195269108,2020,5.47323986284967,7.152905464,7.311294556,10.69236851,73.60160065,1.972316742,1.301647663,1.435391903,1.022501945,0.644028127,0.28152892,0.351701856
"793","Australia","North America and ANZ",NA,7.222799778,0.041841116,NA,0.944854617,NA,0.915431738,0.41516912,0.19046016,2.129804134,2020,5.47323986284967,7.140791416,7.30480814,10.72059631,73.60453796,1.972316742,1.310396433,1.477146268,1.022607684,0.621877193,0.324973613,0.335996419
"794","United Kingdom","Western Europe",NA,7.164500237,0.037161909,NA,0.93668282,NA,0.834743679,0.435915917,0.263732493,2.236721992,2020,5.47323986284967,7.091662884,7.237337589,10.60013485,72.30160522,1.972316742,1.273061037,1.457844973,0.97570008,0.525168657,0.373433441,0.322601646
"795","Israel","Middle East and North Africa",NA,7.128600121,0.042515181,NA,0.913571239,NA,0.747580588,0.78085506,0.10259372,2.713358402,2020,5.47323986284967,7.045270443,7.211929798,10.41752529,73.20025635,1.972316742,1.216463685,1.403256774,1.008052945,0.420699477,0.266861796,0.09989845
"796","Costa Rica","Latin America and Caribbean",NA,7.121399879,0.044816118,NA,0.901545942,NA,0.934738934,0.786332428,-0.10242971,2.953135014,2020,5.47323986284967,7.033560276,7.209239483,9.658156395,71.29985046,1.972316742,0.981107712,1.374853611,0.939635336,0.645017743,0.131266311,0.096362092
"797","Ireland","Western Europe",NA,7.093699932,0.039863452,NA,0.942081571,NA,0.886982977,0.357184172,0.145784974,1.943878174,2020,5.47323986284967,7.01556778,7.171832085,11.16097832,72.30078888,1.972316742,1.446886778,1.470596433,0.975670695,0.587779939,0.295426995,0.373433262
"798","Germany","Western Europe",NA,7.075799942,0.035609804,NA,0.898874462,NA,0.867371082,0.456422031,0.080179386,2.295249462,2020,5.47323986284967,7.00600481,7.145595074,10.7328186,72.20201874,1.972316742,1.314184546,1.368543744,0.972114801,0.564274132,0.252037704,0.309362292
"799","United States","North America and ANZ",NA,6.939599991,0.047316168,NA,0.914219022,NA,0.842619538,0.699715316,0.149891734,2.344124794,2020,5.47323986284967,6.846860409,7.032339573,10.92576885,68.29949951,1.972316742,1.37398684,1.404786706,0.831618011,0.534608245,0.298143059,0.152284741
"800","Czech Republic","Central and Eastern Europe",NA,6.910900116,0.042891297,NA,0.914430678,NA,0.818537354,0.85844624,-0.230861515,2.796808243,2020,5.47323986284967,6.826833248,6.994966984,10.40416336,70.04793549,1.972316742,1.212322354,1.40528667,0.89456445,0.505744576,0.046325929,0.049803223
"801","Belgium","Western Europe",NA,6.863500118,0.034370355,NA,0.911632538,NA,0.813582063,0.612297952,-0.078691199,2.348626614,2020,5.47323986284967,6.796133995,6.930866241,10.6736393,72.00164795,1.972316742,1.295842767,1.398677588,0.964901149,0.499805421,0.146966159,0.208724052
"802","United Arab Emirates","Middle East and North Africa",NA,6.790800095,0.040698379,NA,0.849181116,NA,0.941345513,0.594502211,0.123450845,2.166965961,2020,5.47323986284967,6.711031437,6.870568752,11.1099987,67.08278656,1.972316742,1.431086421,1.251170993,0.787814438,0.652936101,0.28065598,0.220213518
"803","Malta","Western Europe",NA,6.772799969,0.042958103,NA,0.93037951,NA,0.924911439,0.658547282,0.214965805,1.952012062,2020,5.47323986284967,6.688601971,6.856997967,10.53383827,72.19999695,1.972316742,1.252513289,1.442956924,0.972042024,0.633239031,0.341180831,0.178864077
"804","France","Western Europe",NA,6.663799763,0.037576791,NA,0.937103748,NA,0.825467646,0.583521128,-0.130641967,2.053198338,2020,5.47323986284967,6.590149403,6.737450123,10.58422279,73.80193329,1.972316742,1.268129349,1.458839178,1.029714227,0.514050901,0.112607703,0.227303237
"805","Mexico","Latin America and Caribbean",NA,6.465000153,0.048122469,NA,0.838665426,NA,0.858709276,0.806821585,-0.175266623,2.662540197,2020,5.47323986284967,6.370680332,6.559319973,9.797797203,68.29902649,1.972316742,1.024387479,1.226333499,0.831601024,0.553892553,0.083094485,0.083133668
"806","Taiwan Province of China","East Asia",NA,6.45539999,0.039139576,NA,0.894309103,NA,0.77153033,0.73188293,-0.073198698,2.160238743,2020,5.47323986284967,6.378686428,6.532113552,10.77568531,69.59999847,1.972316742,1.327470541,1.357760668,0.878437996,0.449404389,0.150598705,0.131516352
"807","Uruguay","Latin America and Caribbean",NA,6.440100193,0.045419082,NA,0.92281127,NA,0.892395437,0.635994136,-0.101103112,2.167276382,2020,5.47323986284967,6.351078987,6.529121399,9.948192596,69.00254822,1.972316742,1.071000457,1.425081134,0.856928885,0.59426707,0.132143691,0.193425074
"808","Saudi Arabia","Middle East and North Africa",NA,6.406499863,0.056533612,NA,0.874067068,NA,0.854191244,0.682619512,-0.168695062,2.203118801,2020,5.47323986284967,6.295693874,6.517305851,10.79781246,66.30514526,1.972316742,1.334328532,1.309950113,0.759818137,0.548477471,0.087440684,0.163322315
"809","Spain","Western Europe",NA,6.400899887,0.04230037,NA,0.921125412,NA,0.751989543,0.765859902,-0.050961714,1.997088432,2020,5.47323986284967,6.317991257,6.483808517,10.46292686,74.40270996,1.972316742,1.230535269,1.421099186,1.051343083,0.425983816,0.16530548,0.109579779
"810","Guatemala","Latin America and Caribbean",NA,6.398900032,0.058398303,NA,0.816621482,NA,0.908147573,0.783237457,-0.042938665,2.882723093,2020,5.47323986284967,6.284439564,6.5133605,8.924805641,64.8089447,1.972316742,0.753815711,1.174267054,0.705952585,0.613146722,0.170611665,0.0983603
"811","Italy","Western Europe",NA,6.38740015,0.043288074,NA,0.889878571,NA,0.66465199,0.873404682,-0.043460999,2.249505997,2020,5.47323986284967,6.302555561,6.47224474,10.48183632,73.60168457,1.972316742,1.236396074,1.347296,1.022504926,0.321305573,0.170266211,0.040145598
"812","Singapore","Southeast Asia",NA,6.377099991,0.033258967,NA,0.910268962,NA,0.926645339,0.109784193,0.029879224,0.937031746,2020,5.47323986284967,6.311912537,6.442287445,11.39552116,76.80458069,1.972316742,1.519580126,1.39545691,1.137814283,0.635317206,0.218770906,0.533162236
"813","Brazil","Latin America and Caribbean",NA,6.375599861,0.040790688,NA,0.896723807,NA,0.799804807,0.770601273,-0.101812392,2.571860313,2020,5.47323986284967,6.295650005,6.455549717,9.56643486,66.48016357,1.972316742,0.952679873,1.363464117,0.766119063,0.483292729,0.131674588,0.106518604
"814","Slovenia","Central and Eastern Europe",NA,6.363399982,0.043841314,NA,0.939575672,NA,0.936142623,0.817071021,-0.080603383,1.888586521,2020,5.47323986284967,6.277471066,6.449328899,10.39232254,71.1029892,1.972316742,1.208652496,1.464677691,0.932548046,0.646700144,0.145701498,0.076516323
"815","El Salvador","Latin America and Caribbean",NA,6.34829998,0.058248438,NA,0.806092262,NA,0.833805263,0.754319906,-0.121072978,2.937191725,2020,5.47323986284967,6.234133244,6.462466717,8.909075737,66.10826111,1.972316742,0.748940408,1.149397612,0.752730012,0.524043918,0.1189363,0.117030352
"816","Kosovo","Central and Eastern Europe",NA,6.325200081,0.052216277,NA,0.820726514,NA,0.861535907,0.922328293,0.190933764,2.736902714,2020,5.47323986284967,6.222856045,6.427544117,9.204429626,63.88555527,1.972316742,0.840481341,1.183962822,0.672709167,0.557280421,0.325286865,0.008559024
"817","Panama","Latin America and Caribbean",NA,6.304800034,0.059724931,NA,0.902094483,NA,0.880366504,0.851588905,-0.153927714,2.221176147,2020,5.47323986284967,6.187739372,6.421860695,10.03423405,69.60301208,1.972316742,1.097667813,1.376149297,0.878546536,0.57984978,0.097207308,0.054230526
"818","Slovakia","Central and Eastern Europe",NA,6.280600071,0.03889757,NA,0.922493756,NA,0.749952674,0.918096125,-0.124409303,2.256422043,2020,5.47323986284967,6.204360962,6.35683918,10.34774971,68.90634155,1.972316742,1.194837689,1.424331188,0.853465259,0.423542529,0.116729774,0.011291441
"819","Uzbekistan","Commonwealth of Independent States",NA,6.257599831,0.05422755,NA,0.926595807,NA,0.974998116,0.501497388,0.248427153,2.073346615,2020,5.47323986284967,6.151313782,6.36388588,8.740371704,65.10757446,1.972316742,0.696652949,1.434020042,0.716703713,0.693270326,0.363311023,0.280260265
"820","Chile","Latin America and Caribbean",NA,6.228499889,0.045723889,NA,0.879713595,NA,0.744896293,0.838239431,-0.065668367,2.283012867,2020,5.47323986284967,6.138881207,6.318118572,10.0320549,69.90061951,1.972316742,1.096992493,1.323286891,0.889260828,0.417482227,0.155579001,0.06284935
"821","Bahrain","Middle East and North Africa",NA,6.227300167,0.081882261,NA,0.876342118,NA,0.905855775,0.7393471,0.13372919,1.751917362,2020,5.47323986284967,6.066811085,6.387789249,10.67638016,68.5,1.972316742,1.296692252,1.31532371,0.838836372,0.610399902,0.287453711,0.126697257
"822","Lithuania","Central and Eastern Europe",NA,6.215499878,0.044193108,NA,0.926107109,NA,0.747381449,0.809583843,-0.219725296,2.238146067,2020,5.47323986284967,6.128881454,6.302118301,10.34362602,67.29407501,1.972316742,1.193559647,1.432865739,0.795421183,0.42046079,0.053691041,0.081350274
"823","Trinidad and Tobago","Latin America and Caribbean",NA,6.191899776,0.114448458,NA,0.91529417,NA,0.857907116,0.912230611,0.000526841,2.190695763,2020,5.47323986284967,5.967580795,6.416218758,10.26000214,63.5,1.972316742,1.167641521,1.407326221,0.658828557,0.55293113,0.199358255,0.015078396
"824","Poland","Central and Eastern Europe",NA,6.186299801,0.035500165,NA,0.874257445,NA,0.862055779,0.686927021,-0.205084071,2.056797981,2020,5.47323986284967,6.116719246,6.255880356,10.26512432,69.31113434,1.972316742,1.16922915,1.310399771,0.868038476,0.557903528,0.063374244,0.160541251
"825","Colombia","Latin America and Caribbean",NA,6.163400173,0.056480873,NA,0.884440243,NA,0.836179912,0.86457181,-0.161235645,2.421656609,2020,5.47323986284967,6.052697659,6.274102688,9.500369072,67.69958496,1.972316742,0.93220371,1.33445096,0.810020149,0.526890039,0.092374094,0.04584837
"826","Cyprus","Western Europe",NA,6.15899992,0.050605938,NA,0.805996239,NA,0.779858291,0.856271744,0.043731496,2.032334805,2020,5.47323986284967,6.059812069,6.258187771,10.40570259,73.70222473,1.972316742,1.21279943,1.149170756,1.026124597,0.459385872,0.227932334,0.051207144
"827","Nicaragua","Latin America and Caribbean",NA,6.13710022,0.063886963,NA,0.857497036,NA,0.863902867,0.665950119,0.020959141,2.496081114,2020,5.47323986284967,6.011881828,6.262318611,8.493160248,67.50717926,1.972316742,0.620033145,1.27081275,0.803093255,0.560117304,0.212871477,0.174084574
"828","Romania","Central and Eastern Europe",NA,6.123700142,0.047432564,NA,0.825161517,NA,0.842823207,0.934300244,-0.19781521,2.412749767,2020,5.47323986284967,6.030732155,6.216668129,10.107584,67.20723724,1.972316742,1.120401621,1.1944381,0.79229486,0.534852326,0.068181619,0.000829569
"829","Kuwait","Middle East and North Africa",NA,6.102099895,0.053297732,NA,0.846475244,NA,0.872366488,0.760849059,-0.100184701,1.840167999,2020,5.47323986284967,5.997636318,6.206563473,11.08982468,66.76764679,1.972316742,1.424833655,1.244779825,0.776468933,0.570261419,0.132751092,0.112814933
"830","Mauritius","Sub-Saharan Africa",NA,6.101299763,0.057226494,NA,0.910357833,NA,0.889534533,0.805343091,-0.018318573,2.006720543,2020,5.47323986284967,5.989135742,6.213463783,9.956786156,66.40434265,1.972316742,1.07366395,1.395666838,0.763389409,0.590838134,0.186894551,0.084088229
"831","Kazakhstan","Commonwealth of Independent States",NA,6.057899952,0.043229785,NA,0.934744895,NA,0.811601937,0.764490843,-0.068488635,2.021602631,2020,5.47323986284967,5.973169804,6.1426301,10.11465836,64.60996246,1.972316742,1.122594237,1.453267694,0.698788941,0.497432142,0.153713793,0.110463686
"832","Estonia","Central and Eastern Europe",NA,6.021800041,0.035985194,NA,0.934729993,NA,0.87770915,0.623073816,-0.111697771,1.629928112,2020,5.47323986284967,5.95126915,6.092330933,10.34001732,68.60495758,1.972316742,1.192441225,1.453232527,0.842615008,0.576664805,0.125136748,0.201766819
"833","Philippines","Southeast Asia",NA,6.006000042,0.049858402,NA,0.846730053,NA,0.915463448,0.733634114,-0.105463006,2.501741886,2020,5.47323986284967,5.908277512,6.103722572,8.993545532,61.92676163,1.972316742,0.775120676,1.245381713,0.602189481,0.621915162,0.129260212,0.130385727
"834","Hungary","Central and Eastern Europe",NA,6.000400066,0.039473221,NA,0.921934128,NA,0.718964577,0.892916501,-0.194323018,2.121845722,2020,5.47323986284967,5.923032761,6.077767372,10.24924374,67.60997009,1.972316742,1.164307117,1.423009396,0.806793869,0.386401802,0.070491239,0.027548173
"835","Thailand","Southeast Asia",NA,5.998799801,0.042596295,NA,0.889973223,NA,0.905063033,0.886272311,0.268685192,1.832384109,2020,5.47323986284967,5.91531086,6.082288742,9.741791725,67.25059509,1.972316742,1.007029295,1.347519517,0.793855846,0.609449804,0.376709014,0.031837862
"836","Argentina","Latin America and Caribbean",NA,5.974699974,0.053441759,NA,0.900567949,NA,0.831132412,0.842009842,-0.194913864,2.072540998,2020,5.47323986284967,5.869954109,6.079445839,9.810955048,68.80380249,1.972316742,1.028465629,1.372543693,0.849773705,0.520840347,0.070100471,0.060415059
"837","Honduras","Latin America and Caribbean",NA,5.953199863,0.065731592,NA,0.821870148,NA,0.870603263,0.801131904,0.086969115,2.464295387,2020,5.47323986284967,5.824366093,6.082033634,8.424534798,67.19876862,1.972316742,0.598763585,1.186664104,0.791989982,0.568148077,0.256528199,0.086807102
"838","Latvia","Central and Eastern Europe",NA,5.949999809,0.034838136,NA,0.918288589,NA,0.671237648,0.795580089,-0.186888844,2.121283054,2020,5.47323986284967,5.881717205,6.018282413,10.17531967,66.8074646,1.972316742,1.14139545,1.414398789,0.777902424,0.329198807,0.075407945,0.090391524
"839","Ecuador","Latin America and Caribbean",NA,5.925199986,0.052880634,NA,0.836418986,NA,0.859828949,0.801215112,-0.127014965,2.254933834,2020,5.47323986284967,5.821553707,6.028846264,9.246058464,68.50003815,1.972316742,0.853383601,1.221027613,0.838837743,0.555234551,0.115006477,0.086753383
"840","Portugal","Western Europe",NA,5.910900116,0.053158198,NA,0.886590719,NA,0.888747811,0.892629504,-0.220714301,1.752558708,2020,5.47323986284967,5.806710243,6.015089989,10.26374245,72.40202332,1.972316742,1.168800831,1.339530349,0.979315281,0.589895189,0.053036947,0.027733466
"841","Jamaica","Latin America and Caribbean",NA,5.889800072,0.120590433,NA,0.915701866,NA,0.858068526,0.888890028,-0.125106767,2.214436531,2020,5.47323986284967,5.65344286,6.126157284,9.006250381,67.09999847,1.972316742,0.779058397,1.408289194,0.788434088,0.553124607,0.116268493,0.030147785
"842","South Korea","East Asia",NA,5.872399807,0.044085015,NA,0.799387157,NA,0.612965107,0.789067447,-0.043404032,1.946757078,2020,5.47323986284967,5.785993099,5.958806515,10.51056671,73.6027298,1.972316742,1.245300651,1.133560538,1.022542596,0.25935635,0.170303866,0.094596282
"843","Japan","East Asia",NA,5.870800018,0.041391667,NA,0.883545935,NA,0.809961379,0.654558063,-0.246910349,1.486200333,2020,5.47323986284967,5.789672375,5.951927662,10.57968903,75.00096893,1.972316742,1.26672411,1.332338691,1.072881341,0.495465875,0.03571178,0.181439638
"844","Peru","Latin America and Caribbean",NA,5.796800137,0.061311204,NA,0.831075251,NA,0.824766099,0.893714964,-0.16238822,2.213499546,2020,5.47323986284967,5.67663002,5.916970253,9.456313133,68.10023499,1.972316742,0.91854918,1.208405972,0.824444175,0.513210058,0.091611817,0.02703266
"845","Serbia","Central and Eastern Europe",NA,5.77820015,0.050712325,NA,0.881475747,NA,0.726495862,0.843509018,-0.073676221,2.029040098,2020,5.47323986284967,5.678803921,5.877596378,9.680980682,68.21020508,1.972316742,0.988181829,1.327448964,0.828403294,0.395428419,0.15028289,0.059447147
"846","Bolivia","Latin America and Caribbean",NA,5.747499943,0.050645422,NA,0.803108692,NA,0.875873327,0.822606206,-0.09168113,2.425928593,2020,5.47323986284967,5.648234844,5.846765041,8.851115227,63.6004715,1.972316742,0.730976343,1.142350554,0.662445664,0.5744645,0.138375074,0.072942637
"847","Pakistan","South Asia",NA,5.69329977,0.048216224,NA,0.689062297,NA,0.734833717,0.745705426,0.04489987,2.976876736,2020,5.47323986284967,5.598795891,5.78780365,8.482727051,58.25313568,1.972316742,0.616799474,0.872979581,0.469933242,0.405421734,0.228705063,0.122592121
"848","Paraguay","Latin America and Caribbean",NA,5.692100048,0.051957864,NA,0.898727894,NA,0.885923445,0.834788501,0.007997713,1.83412528,2020,5.47323986284967,5.590262413,5.793937683,9.389982224,65.63993835,1.972316742,0.897990823,1.36819756,0.735869646,0.586510062,0.204299241,0.065077379
"849","Dominican Republic","Latin America and Caribbean",NA,5.689199924,0.069831297,NA,0.882085383,NA,0.866202772,0.755999923,-0.131263286,1.844246864,2020,5.47323986284967,5.552330494,5.826069355,9.664880753,65.80748749,1.972316742,0.983191848,1.328888893,0.741901696,0.5628739,0.112196781,0.115945682
"850","Bosnia and Herzegovina","Central and Eastern Europe",NA,5.674099922,0.046385963,NA,0.829204142,NA,0.651352704,0.933769107,0.098274559,2.16724205,2020,5.47323986284967,5.583183289,5.765016556,9.455817223,67.80813599,1.972316742,0.91839546,1.203986526,0.813928187,0.305365741,0.264005244,0.001172487
"851","Moldova","Commonwealth of Independent States",NA,5.607500076,0.042275578,NA,0.843313575,NA,0.721609175,0.913314283,-0.037741039,2.370968342,2020,5.47323986284967,5.524640083,5.690360069,8.776714325,65.01301575,1.972316742,0.707916796,1.237312198,0.713299453,0.389571488,0.174049184,0.014378744
"852","Tajikistan","Commonwealth of Independent States",NA,5.555699825,0.032321576,NA,0.835297108,NA,0.831383407,0.592076063,-0.025088511,2.25650835,2020,5.47323986284967,5.492349625,5.619050026,8.024810791,64.10459137,1.972316742,0.474874616,1.218377709,0.680594802,0.521141171,0.182417125,0.221779913
"853","Montenegro","Central and Eastern Europe",NA,5.54610014,0.04898582,NA,0.855314612,NA,0.649565637,0.783121586,-0.075600356,1.880565882,2020,5.47323986284967,5.450088024,5.642112255,9.751860619,68.50534821,1.972316742,1.010150075,1.265657902,0.839028895,0.303223848,0.14901033,0.098435111
"854","Russia","Commonwealth of Independent States",NA,5.546000004,0.039609671,NA,0.903150737,NA,0.729892612,0.864802599,-0.151153743,1.815716743,2020,5.47323986284967,5.468365192,5.623634815,10.12887192,64.10045624,1.972316742,1.126999617,1.378644109,0.68044591,0.399499595,0.099041916,0.045699362
"855","Kyrgyzstan","Commonwealth of Independent States",NA,5.541500092,0.043677468,NA,0.887228489,NA,0.909374893,0.888396084,0.154772058,2.060206652,2020,5.47323986284967,5.455892086,5.627108097,8.148405075,64.10601044,1.972316742,0.513180971,1.341036677,0.680645883,0.614617765,0.30137074,0.030466691
"856","Belarus","Commonwealth of Independent States",NA,5.539899826,0.037060037,NA,0.90674746,NA,0.639163077,0.63571167,-0.164926544,1.8069911,2020,5.47323986284967,5.467262268,5.612537384,9.779945374,66.10433197,1.972316742,1.018854499,1.38713932,0.75258857,0.290755868,0.08993306,0.193607435
"857","North Cyprus","Western Europe",NA,5.53550005,0.051037241,NA,0.820356607,NA,0.79529351,0.62611568,0.000227159,1.23668766,2020,5.47323986284967,5.435467243,5.635532856,10.40570259,73.70222473,1.972316742,1.21279943,1.183089137,1.026124597,0.477885723,0.199160054,0.199802905
"858","Greece","Western Europe",NA,5.514999866,0.046931833,NA,0.814380348,NA,0.541345119,0.859931409,-0.300907373,2.016179085,2020,5.47323986284967,5.423013687,5.606986046,10.13232613,72.40525818,1.972316742,1.128070116,1.168973565,0.979431748,0.173516348,0,0.048844352
"859","Hong Kong S.A.R. of China","East Asia",NA,5.510399818,0.046019029,NA,0.845969081,NA,0.779833794,0.420607209,0.134979904,0.673293114,2020,5.47323986284967,5.420202732,5.600596905,10.9346714,76.77170563,1.972316742,1.376746058,1.243584275,1.136630654,0.459356517,0.288280904,0.332485437
"860","Croatia","Central and Eastern Europe",NA,5.504700184,0.037783645,NA,0.874623716,NA,0.714838803,0.916495264,-0.128538325,1.676029205,2020,5.47323986284967,5.430644035,5.578756332,10.07087517,70.21490479,1.972316742,1.109024286,1.311264873,0.900575578,0.381456882,0.113998979,0.012325006
"861","Libya","Middle East and North Africa",NA,5.488800049,0.060677204,NA,0.825942934,NA,0.773157001,0.668779135,-0.085054487,1.888563156,2020,5.47323986284967,5.36987257,5.607727528,9.789815903,62.29999924,1.972316742,1.021913767,1.196283698,0.615626633,0.451354057,0.142757699,0.172258079
"862","Mongolia","East Asia",NA,5.456200123,0.040313236,NA,0.937142491,NA,0.693351328,0.863511205,0.098093867,1.810527563,2020,5.47323986284967,5.377186298,5.535213947,9.412186623,62.30448532,1.972316742,0.904872775,1.458930612,0.615788162,0.355703115,0.263885736,0.046533126
