"","Region","Subregion","Country","Rate","Count","Year"
"131","Africa","Eastern Africa","Mauritius","65.067999999999998","814","2011"
"132","Africa","Eastern Africa","Rwanda","17.157","1766","2011"
"133","Africa","Eastern Africa","Uganda","12.468","4174","2011"
"134","Africa","Eastern Africa","United Republic of Tanzania","25.91","11834","2011"
"135","Africa","Middle Africa","Cameroon","84.947000000000003","17759","2011"
"136","Africa","Middle Africa","Sao Tome and Principe","0.54100000000000004","1","2011"
"137","Africa","Northern Africa","Algeria","52.106999999999999","19103","2011"
"138","Africa","Northern Africa","Egypt","3.1619999999999999","2673","2011"
"139","Africa","Northern Africa","Morocco",NA,NA,"2011"
"140","Africa","Southern Africa","Botswana","122.134","2461","2011"
"141","Africa","Southern Africa","South Africa",NA,NA,"2011"
"142","Africa","Western Africa","Benin",NA,NA,"2011"
"143","Africa","Western Africa","Cabo Verde","634.26900000000001","3165","2011"
"144","Africa","Western Africa","Guinea-Bissau",NA,NA,"2011"
"145","Africa","Western Africa","Nigeria",NA,NA,"2011"
"146","Africa","Western Africa","Senegal",NA,NA,"2011"
"147","Americas","Caribbean","Bahamas","102.5","369","2011"
"148","Americas","Caribbean","Barbados","166.43100000000001","471","2011"
"149","Americas","Caribbean","Dominica",NA,NA,"2011"
"150","Americas","Caribbean","Dominican Republic",NA,NA,"2011"
"151","Americas","Caribbean","Grenada","35.514000000000003","38","2011"
"152","Americas","Caribbean","Jamaica","109.44799999999999","3093","2011"
"153","Americas","Caribbean","Puerto Rico","181.601","6465","2011"
"154","Americas","Caribbean","St. Kitts and Nevis","134.69399999999999","66","2011"
"155","Americas","Caribbean","St. Vincent and the Grenadines","157.40700000000001","170","2011"
"156","Americas","Caribbean","Trinidad and Tobago","278.29300000000001","3718","2011"
"157","Americas","Central America","Belize","135.45500000000001","447","2011"
"158","Americas","Central America","Costa Rica","872.58799999999997","40427","2011"
"159","Americas","Central America","El Salvador","92.884","5769","2011"
"160","Americas","Central America","Guatemala","22.811","3410","2011"
"161","Americas","Central America","Honduras","292.51299999999998","24808","2011"
"162","Americas","Central America","Mexico","649.76900000000001","751750","2011"
"163","Americas","Central America","Nicaragua",NA,NA,"2011"
"164","Americas","Central America","Panama","260.87400000000002","9668","2011"
"165","Americas","Northern America","Bermuda","147.69200000000001","96","2011"
"166","Americas","Northern America","Canada","86.25","29790","2011"
"167","Americas","Northern America","United States of America","113.852","354746","2011"
"168","Americas","South America","Argentina",NA,NA,"2011"
"169","Americas","South America","Bolivia (Plurinational State of)","116.244","11872","2011"
